operateur;annee;filiere;code_categorie_consommation;libelle_categorie_consommation;code_grand_secteur;libelle_grand_secteur;code_naf;libelle_secteur_naf2;conso;pdl;indqual;nombre_mailles_secretisees;code_region;libelle_region
GRDF;2020;Gaz;ENT;Entreprises;I;Industrie;42;Génie civil;32279.27505;7;0.0;0;75;Nouvelle-Aquitaine
GRDF;2020;Gaz;ENT;Entreprises;T;Tertiaire;33;Réparation et installation de machines et d'équipements;18161.4323;13;0.0;0;75;Nouvelle-Aquitaine
GRDF;2020;Gaz;ENT;Entreprises;T;Tertiaire;36;Captage, traitement et distribution d'eau;3228.9484;5;0.0;0;75;Nouvelle-Aquitaine
GRDF;2020;Gaz;ENT;Entreprises;T;Tertiaire;45;Commerce et réparation d'automobiles et de motocycles;26190.9672;91;0.0;0;75;Nouvelle-Aquitaine
GRDF;2020;Gaz;ENT;Entreprises;T;Tertiaire;52;Entreposage et services auxiliaires des transports;16149.13658;18;0.0;0;75;Nouvelle-Aquitaine
GRDF;2020;Gaz;ENT;Entreprises;T;Tertiaire;56;Restauration;7992.93161;48;0.0;0;75;Nouvelle-Aquitaine
GRDF;2020;Gaz;ENT;Entreprises;T;Tertiaire;58;Édition;721.87621;2;0.0;0;75;Nouvelle-Aquitaine
GRDF;2020;Gaz;ENT;Entreprises;T;Tertiaire;61;Télécommunications;2107.31293;9;0.0;0;75;Nouvelle-Aquitaine
GRDF;2020;Gaz;ENT;Entreprises;T;Tertiaire;71;"Activités d'architecture et d'ingénierie ; activités de contrôle et analyses techniques";7203.91327;11;0.0;0;75;Nouvelle-Aquitaine
GRDF;2020;Gaz;ENT;Entreprises;T;Tertiaire;77;Activités de location et location-bail;28806.70191;7;0.0;0;75;Nouvelle-Aquitaine
GRDF;2020;Gaz;ENT;Entreprises;T;Tertiaire;87;Hébergement médico-social et social;149587.9246;307;0.0;0;75;Nouvelle-Aquitaine
GRDF;2020;Gaz;ENT;Entreprises;T;Tertiaire;94;Activités des organisations associatives;22685.20369;50;0.0;0;75;Nouvelle-Aquitaine
GRDF;2020;Gaz;ENT;Entreprises;T;Tertiaire;95;Réparation d'ordinateurs et de biens personnels et domestiques;32.90802;1;0.0;0;75;Nouvelle-Aquitaine
GRDF;2020;Gaz;RES;Résidentiel;R;Résidentiel;;0;7589513.999;737087;0.0;0;75;Nouvelle-Aquitaine
GRDF;2020;Gaz;ENT;Entreprises;I;Industrie;;0;544057.7407;89;0.0;0;76;Occitanie
GRDF;2020;Gaz;ENT;Entreprises;I;Industrie;15;Industrie du cuir et de la chaussure;8242.90747;9;0.0;0;76;Occitanie
GRDF;2020;Gaz;ENT;Entreprises;I;Industrie;17;Industrie du papier et du carton;12902.4523;9;0.0;0;76;Occitanie
GRDF;2020;Gaz;ENT;Entreprises;I;Industrie;20;Industrie chimique;132891.932;28;0.0;0;76;Occitanie
GRDF;2020;Gaz;ENT;Entreprises;I;Industrie;21;Industrie pharmaceutique;31597.85276;9;0.0;0;76;Occitanie
GRDF;2020;Gaz;ENT;Entreprises;I;Industrie;25;Fabrication de produits métalliques, à l'exception des machines et des équipements;83574.9124;83;0.0;0;76;Occitanie
GRDF;2020;Gaz;ENT;Entreprises;I;Industrie;26;Fabrication de produits informatiques, électroniques et optiques;7144.35584;6;0.0;0;76;Occitanie
GRDF;2020;Gaz;ENT;Entreprises;I;Industrie;28;Fabrication de machines et équipements n.c.a.;30337.97408;25;0.0;0;76;Occitanie
GRDF;2020;Gaz;ENT;Entreprises;I;Industrie;29;Industrie automobile;2592.65649;9;0.0;0;76;Occitanie
GRDF;2020;Gaz;ENT;Entreprises;I;Industrie;31;Fabrication de meubles;653.05311;2;0.0;0;76;Occitanie
GRDF;2020;Gaz;ENT;Entreprises;I;Industrie;35;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;785493.5081;605;0.0;0;76;Occitanie
GRDF;2020;Gaz;ENT;Entreprises;I;Industrie;42;Génie civil;5296.30093;8;0.0;0;76;Occitanie
GRDF;2020;Gaz;ENT;Entreprises;I;Industrie;43;Travaux de construction spécialisés;96106.98768;109;0.0;0;76;Occitanie
GRDF;2020;Gaz;ENT;Entreprises;T;Tertiaire;;0;404146.682;429;0.0;0;76;Occitanie
GRDF;2020;Gaz;ENT;Entreprises;T;Tertiaire;37;Collecte et traitement des eaux usées;17855.74813;2;0.0;0;76;Occitanie
GRDF;2020;Gaz;ENT;Entreprises;T;Tertiaire;38;"Collecte, traitement et élimination des déchets ; récupération";53230.93545;20;0.0;0;76;Occitanie
GRDF;2020;Gaz;ENT;Entreprises;T;Tertiaire;45;Commerce et réparation d'automobiles et de motocycles;19986.50257;84;0.0;0;76;Occitanie
GRDF;2020;Gaz;ENT;Entreprises;T;Tertiaire;46;Commerce de gros, à l'exception des automobiles et des motocycles;205298.9772;103;0.0;0;76;Occitanie
GRDF;2020;Gaz;ENT;Entreprises;T;Tertiaire;52;Entreposage et services auxiliaires des transports;13312.91468;21;0.0;0;76;Occitanie
GRDF;2020;Gaz;ENT;Entreprises;T;Tertiaire;60;Programmation et diffusion;1303.28782;3;0.0;0;76;Occitanie
GRDF;2020;Gaz;ENT;Entreprises;T;Tertiaire;64;Activités des services financiers, hors assurance et caisses de retraite;23338.07813;39;0.0;0;76;Occitanie
GRDF;2020;Gaz;ENT;Entreprises;T;Tertiaire;65;Assurance;2719.33899;10;0.0;0;76;Occitanie
GRDF;2020;Gaz;ENT;Entreprises;T;Tertiaire;66;Activités auxiliaires de services financiers et d'assurance;1299.95754;5;0.0;0;76;Occitanie
GRDF;2020;Gaz;ENT;Entreprises;T;Tertiaire;74;Autres activités spécialisées, scientifiques et techniques;1318.48991;4;0.0;0;76;Occitanie
GRDF;2020;Gaz;ENT;Entreprises;T;Tertiaire;77;Activités de location et location-bail;32403.95335;9;0.0;0;76;Occitanie
GRDF;2020;Gaz;ENT;Entreprises;T;Tertiaire;79;Activités des agences de voyage, voyagistes, services de réservation et activités connexes;716.16671;1;0.0;0;76;Occitanie
GRDF;2020;Gaz;ENT;Entreprises;T;Tertiaire;81;Services relatifs aux bâtiments et aménagement paysager;18091.3461;27;0.0;0;76;Occitanie
GRDF;2020;Gaz;ENT;Entreprises;T;Tertiaire;84;"Administration publique et défense ; sécurité sociale obligatoire";514760.518;946;0.0;0;76;Occitanie
GRDF;2020;Gaz;ENT;Entreprises;T;Tertiaire;85;Enseignement;163693.4166;323;0.0;0;76;Occitanie
GRDF;2020;Gaz;ENT;Entreprises;T;Tertiaire;86;Activités pour la santé humaine;320066.9779;231;0.0;0;76;Occitanie
GRDF;2020;Gaz;ENT;Entreprises;T;Tertiaire;88;Action sociale sans hébergement;58711.36734;93;0.0;0;76;Occitanie
GRDF;2020;Gaz;ENT;Entreprises;T;Tertiaire;90;Activités créatives, artistiques et de spectacle;3760.827;10;0.0;0;76;Occitanie
GRDF;2020;Gaz;ENT;Entreprises;T;Tertiaire;91;Bibliothèques, archives, musées et autres activités culturelles;942.45339;3;0.0;0;76;Occitanie
GRDF;2020;Gaz;ENT;Entreprises;T;Tertiaire;93;Activités sportives, récréatives et de loisirs;14506.02617;24;0.0;0;76;Occitanie
GRDF;2020;Gaz;ENT;Entreprises;T;Tertiaire;96;Autres services personnels;54457.38014;41;0.0;0;76;Occitanie
GRDF;2020;Gaz;ENT;Entreprises;T;Tertiaire;99;Activités des organisations et organismes extraterritoriaux;503.93658;1;0.0;0;76;Occitanie
GRDF;2020;Gaz;ENT;Entreprises;A;Agriculture;3;0;565.13921;1;0.0;0;84;Auvergne-Rhône-Alpes
GRDF;2020;Gaz;ENT;Entreprises;I;Industrie;;0;1590266.273;234;0.0;0;84;Auvergne-Rhône-Alpes
GRDF;2020;Gaz;ENT;Entreprises;I;Industrie;11;Fabrication de boissons;62345.72607;30;0.0;0;84;Auvergne-Rhône-Alpes
GRDF;2020;Gaz;ENT;Entreprises;I;Industrie;13;Fabrication de textiles;245371.5485;94;0.0;0;84;Auvergne-Rhône-Alpes
GRDF;2020;Gaz;ENT;Entreprises;I;Industrie;14;Industrie de l'habillement;6187.61194;14;0.0;0;84;Auvergne-Rhône-Alpes
GRDF;2020;Gaz;ENT;Entreprises;I;Industrie;15;Industrie du cuir et de la chaussure;28065.1188;12;0.0;0;84;Auvergne-Rhône-Alpes
GRDF;2020;Gaz;ENT;Entreprises;I;Industrie;18;Imprimerie et reproduction d'enregistrements;68637.73772;28;0.0;0;84;Auvergne-Rhône-Alpes
GRDF;2020;Gaz;ENT;Entreprises;I;Industrie;19;Cokéfaction et raffinage;5651.20033;1;0.0;0;84;Auvergne-Rhône-Alpes
GRDF;2020;Gaz;ENT;Entreprises;I;Industrie;21;Industrie pharmaceutique;109343.5279;24;0.0;0;84;Auvergne-Rhône-Alpes
GRDF;2020;Gaz;ENT;Entreprises;I;Industrie;26;Fabrication de produits informatiques, électroniques et optiques;24189.0988;32;0.0;0;84;Auvergne-Rhône-Alpes
GRDF;2020;Gaz;ENT;Entreprises;I;Industrie;27;Fabrication d'équipements électriques;55087.75667;54;0.0;0;84;Auvergne-Rhône-Alpes
GRDF;2020;Gaz;ENT;Entreprises;I;Industrie;28;Fabrication de machines et équipements n.c.a.;183663.4094;141;0.0;0;84;Auvergne-Rhône-Alpes
GRDF;2020;Gaz;ENT;Entreprises;I;Industrie;29;Industrie automobile;142404.2313;76;0.0;0;84;Auvergne-Rhône-Alpes
GRDF;2020;Gaz;ENT;Entreprises;I;Industrie;35;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;3316894.745;1922;0.0;0;84;Auvergne-Rhône-Alpes
GRDF;2020;Gaz;ENT;Entreprises;I;Industrie;41;Construction de bâtiments;36652.01464;50;0.0;0;84;Auvergne-Rhône-Alpes
GRDF;2020;Gaz;ENT;Entreprises;I;Industrie;43;Travaux de construction spécialisés;83855.91111;107;0.0;0;84;Auvergne-Rhône-Alpes
GRDF;2020;Gaz;ENT;Entreprises;I;Industrie;8;0;1483.90119;1;0.0;0;84;Auvergne-Rhône-Alpes
GRDF;2020;Gaz;ENT;Entreprises;T;Tertiaire;33;Réparation et installation de machines et d'équipements;24591.231;46;0.0;0;84;Auvergne-Rhône-Alpes
GRDF;2020;Gaz;ENT;Entreprises;T;Tertiaire;36;Captage, traitement et distribution d'eau;5698.19996;8;0.0;0;84;Auvergne-Rhône-Alpes
GRDF;2020;Gaz;ENT;Entreprises;T;Tertiaire;46;Commerce de gros, à l'exception des automobiles et des motocycles;277439.4405;293;0.0;0;84;Auvergne-Rhône-Alpes
GRDF;2020;Gaz;ENT;Entreprises;T;Tertiaire;55;Hébergement;114539.2395;242;0.0;0;84;Auvergne-Rhône-Alpes
GRDF;2020;Gaz;ENT;Entreprises;T;Tertiaire;56;Restauration;17985.76182;102;0.0;0;84;Auvergne-Rhône-Alpes
GRDF;2020;Gaz;ENT;Entreprises;T;Tertiaire;70;"Activités des sièges sociaux ; conseil de gestion";216800.4984;253;0.0;0;84;Auvergne-Rhône-Alpes
GRDF;2020;Gaz;ENT;Entreprises;T;Tertiaire;74;Autres activités spécialisées, scientifiques et techniques;9091.60103;6;0.0;0;84;Auvergne-Rhône-Alpes
GRDF;2020;Gaz;ENT;Entreprises;T;Tertiaire;78;Activités liées à l'emploi;1006.31815;2;0.0;0;84;Auvergne-Rhône-Alpes
GRDF;2020;Gaz;ENT;Entreprises;T;Tertiaire;81;Services relatifs aux bâtiments et aménagement paysager;108980.4634;184;0.0;0;84;Auvergne-Rhône-Alpes
GRDF;2020;Gaz;ENT;Entreprises;T;Tertiaire;82;Activités administratives et autres activités de soutien aux entreprises;46813.35845;42;0.0;0;84;Auvergne-Rhône-Alpes
GRDF;2020;Gaz;ENT;Entreprises;T;Tertiaire;86;Activités pour la santé humaine;644973.0449;294;0.0;0;84;Auvergne-Rhône-Alpes
GRDF;2020;Gaz;ENT;Entreprises;T;Tertiaire;90;Activités créatives, artistiques et de spectacle;3457.50822;13;0.0;0;84;Auvergne-Rhône-Alpes
GRDF;2020;Gaz;ENT;Entreprises;T;Tertiaire;96;Autres services personnels;96473.91733;58;0.0;0;84;Auvergne-Rhône-Alpes
GRDF;2020;Gaz;ENT;Entreprises;X;Secteur Inconnu;;0;11868.40241;716;0.0;0;84;Auvergne-Rhône-Alpes
GRDF;2020;Gaz;PRO;Petits professionels;A;Agriculture;;0;24877.86094;512;0.0;0;84;Auvergne-Rhône-Alpes
GRDF;2020;Gaz;PRO;Petits professionels;T;Tertiaire;;0;2582843.11;56581;0.0;0;84;Auvergne-Rhône-Alpes
GRDF;2020;Gaz;RES;Résidentiel;R;Résidentiel;;0;13953761.09;1247267;0.0;0;84;Auvergne-Rhône-Alpes
GRDF;2020;Gaz;ENT;Entreprises;I;Industrie;11;Fabrication de boissons;39217.28168;10;0.0;0;93;Provence-Alpes-Côte d'Azur
GRDF;2020;Gaz;ENT;Entreprises;I;Industrie;21;Industrie pharmaceutique;43005.79361;12;0.0;0;93;Provence-Alpes-Côte d'Azur
GRDF;2020;Gaz;ENT;Entreprises;I;Industrie;24;Métallurgie;1410.91078;1;0.0;0;93;Provence-Alpes-Côte d'Azur
GRDF;2020;Gaz;ENT;Entreprises;I;Industrie;27;Fabrication d'équipements électriques;7855.77292;7;0.0;0;93;Provence-Alpes-Côte d'Azur
GRDF;2020;Gaz;ENT;Entreprises;I;Industrie;42;Génie civil;21175.68575;5;0.0;0;93;Provence-Alpes-Côte d'Azur
GRDF;2020;Gaz;ENT;Entreprises;T;Tertiaire;33;Réparation et installation de machines et d'équipements;1775.72042;9;0.0;0;93;Provence-Alpes-Côte d'Azur
GRDF;2020;Gaz;ENT;Entreprises;T;Tertiaire;36;Captage, traitement et distribution d'eau;7672.97666;6;0.0;0;93;Provence-Alpes-Côte d'Azur
GRDF;2020;Gaz;ENT;Entreprises;T;Tertiaire;50;Transports par eau;3536.09393;2;0.0;0;93;Provence-Alpes-Côte d'Azur
GRDF;2020;Gaz;ENT;Entreprises;T;Tertiaire;51;Transports aériens;561.58759;3;0.0;0;93;Provence-Alpes-Côte d'Azur
GRDF;2020;Gaz;ENT;Entreprises;T;Tertiaire;55;Hébergement;107887.358;226;0.0;0;93;Provence-Alpes-Côte d'Azur
GRDF;2020;Gaz;ENT;Entreprises;T;Tertiaire;63;Services d'information;407.08283;1;0.0;0;93;Provence-Alpes-Côte d'Azur
GRDF;2020;Gaz;ENT;Entreprises;T;Tertiaire;64;Activités des services financiers, hors assurance et caisses de retraite;24108.34141;34;0.0;0;93;Provence-Alpes-Côte d'Azur
GRDF;2020;Gaz;ENT;Entreprises;T;Tertiaire;69;Activités juridiques et comptables;1566.34456;3;0.0;0;93;Provence-Alpes-Côte d'Azur
GRDF;2020;Gaz;ENT;Entreprises;T;Tertiaire;70;"Activités des sièges sociaux ; conseil de gestion";23020.28045;57;0.0;0;93;Provence-Alpes-Côte d'Azur
GRDF;2020;Gaz;ENT;Entreprises;T;Tertiaire;72;Recherche-développement scientifique;43848.13135;26;0.0;0;93;Provence-Alpes-Côte d'Azur
GRDF;2020;Gaz;ENT;Entreprises;T;Tertiaire;74;Autres activités spécialisées, scientifiques et techniques;4267.05712;2;0.0;0;93;Provence-Alpes-Côte d'Azur
GRDF;2020;Gaz;ENT;Entreprises;T;Tertiaire;77;Activités de location et location-bail;34499.3448;8;0.0;0;93;Provence-Alpes-Côte d'Azur
GRDF;2020;Gaz;ENT;Entreprises;T;Tertiaire;82;Activités administratives et autres activités de soutien aux entreprises;12576.26975;15;0.0;0;93;Provence-Alpes-Côte d'Azur
GRDF;2020;Gaz;ENT;Entreprises;T;Tertiaire;84;"Administration publique et défense ; sécurité sociale obligatoire";579354.6589;937;0.0;0;93;Provence-Alpes-Côte d'Azur
GRDF;2020;Gaz;ENT;Entreprises;T;Tertiaire;88;Action sociale sans hébergement;35388.53232;83;0.0;0;93;Provence-Alpes-Côte d'Azur
GRDF;2020;Gaz;ENT;Entreprises;T;Tertiaire;90;Activités créatives, artistiques et de spectacle;1722.18038;5;0.0;0;93;Provence-Alpes-Côte d'Azur
GRDF;2020;Gaz;ENT;Entreprises;T;Tertiaire;92;Organisation de jeux de hasard et d'argent;775.31451;3;0.0;0;93;Provence-Alpes-Côte d'Azur
GRDF;2020;Gaz;ENT;Entreprises;T;Tertiaire;93;Activités sportives, récréatives et de loisirs;8131.73323;16;0.0;0;93;Provence-Alpes-Côte d'Azur
GRDF;2020;Gaz;PRO;Petits professionels;T;Tertiaire;;0;856284.4515;21493;0.0;0;93;Provence-Alpes-Côte d'Azur
GRDF;2020;Gaz;RES;Résidentiel;R;Résidentiel;;0;5802465.48;682388;0.0;0;93;Provence-Alpes-Côte d'Azur
GreenAlp;2020;Gaz;ENT;Entreprises;I;Industrie;10;Industries alimentaires;3668.675;4;0.95;0;84;Auvergne-Rhône-Alpes
GreenAlp;2020;Gaz;ENT;Entreprises;I;Industrie;18;Imprimerie et reproduction d'enregistrements;27.0;2;0.95;0;84;Auvergne-Rhône-Alpes
GreenAlp;2020;Gaz;ENT;Entreprises;I;Industrie;22;Fabrication de produits en caoutchouc et en plastique;5759.406;4;0.95;0;84;Auvergne-Rhône-Alpes
GreenAlp;2020;Gaz;ENT;Entreprises;I;Industrie;26;Fabrication de produits informatiques, électroniques et optiques;418.955;1;0.95;0;84;Auvergne-Rhône-Alpes
GreenAlp;2020;Gaz;ENT;Entreprises;I;Industrie;42;Génie civil;4750.798;2;0.95;0;84;Auvergne-Rhône-Alpes
GreenAlp;2020;Gaz;ENT;Entreprises;T;Tertiaire;47;Commerce de détail, à l'exception des automobiles et des motocycles;1640.343;8;0.95;0;84;Auvergne-Rhône-Alpes
GreenAlp;2020;Gaz;ENT;Entreprises;T;Tertiaire;49;Transports terrestres et transport par conduites;14.0;2;0.95;0;84;Auvergne-Rhône-Alpes
GreenAlp;2020;Gaz;ENT;Entreprises;T;Tertiaire;52;Entreposage et services auxiliaires des transports;2495.0;3;0.95;0;84;Auvergne-Rhône-Alpes
GreenAlp;2020;Gaz;ENT;Entreprises;T;Tertiaire;55;Hébergement;2502.906;5;0.95;0;84;Auvergne-Rhône-Alpes
GreenAlp;2020;Gaz;ENT;Entreprises;T;Tertiaire;56;Restauration;158.0;7;0.95;0;84;Auvergne-Rhône-Alpes
GreenAlp;2020;Gaz;ENT;Entreprises;T;Tertiaire;68;Activités immobilières;43386.479;81;0.95;0;84;Auvergne-Rhône-Alpes
GreenAlp;2020;Gaz;ENT;Entreprises;T;Tertiaire;77;Activités de location et location-bail;5781.673;1;0.95;0;84;Auvergne-Rhône-Alpes
GreenAlp;2020;Gaz;ENT;Entreprises;T;Tertiaire;94;Activités des organisations associatives;505.215;2;0.95;0;84;Auvergne-Rhône-Alpes
GreenAlp;2020;Gaz;ENT;Entreprises;X;Secteur Inconnu;;0;73285.104;23;0.95;0;84;Auvergne-Rhône-Alpes
GRT Gaz;2020;Gaz;ENT;Entreprises;I;Industrie;29;Industrie automobile;413208.0;6;0.0;0;11;Île-de-France
GRT Gaz;2020;Gaz;ENT;Entreprises;I;Industrie;30;Fabrication d'autres matériels de transport;94208.0;2;0.0;0;11;Île-de-France
GRT Gaz;2020;Gaz;ENT;Entreprises;T;Tertiaire;38;"Collecte, traitement et élimination des déchets ; récupération";43558.0;1;0.0;0;11;Île-de-France
GRT Gaz;2020;Gaz;ENT;Entreprises;T;Tertiaire;46;Commerce de gros, à l'exception des automobiles et des motocycles;102259.0;1;0.0;0;11;Île-de-France
GRT Gaz;2020;Gaz;ENT;Entreprises;T;Tertiaire;52;Entreposage et services auxiliaires des transports;253574.0;3;0.0;0;11;Île-de-France
GRT Gaz;2020;Gaz;ENT;Entreprises;I;Industrie;11;Fabrication de boissons;82454.0;2;0.0;0;24;Centre-Val de Loire
GRT Gaz;2020;Gaz;ENT;Entreprises;I;Industrie;22;Fabrication de produits en caoutchouc et en plastique;58434.0;2;0.0;0;24;Centre-Val de Loire
GRT Gaz;2020;Gaz;ENT;Entreprises;I;Industrie;35;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;208349.0;5;0.0;0;24;Centre-Val de Loire
GRT Gaz;2020;Gaz;ENT;Entreprises;T;Tertiaire;46;Commerce de gros, à l'exception des automobiles et des motocycles;5908.0;3;0.0;0;24;Centre-Val de Loire
GRT Gaz;2020;Gaz;ENT;Entreprises;T;Tertiaire;84;"Administration publique et défense ; sécurité sociale obligatoire";4655.0;1;0.0;0;24;Centre-Val de Loire
GRT Gaz;2020;Gaz;ENT;Entreprises;I;Industrie;28;Fabrication de machines et équipements n.c.a.;51948.0;3;0.0;0;27;Bourgogne-Franche-Comté
GRT Gaz;2020;Gaz;ENT;Entreprises;T;Tertiaire;46;Commerce de gros, à l'exception des automobiles et des motocycles;3123.0;2;0.0;0;27;Bourgogne-Franche-Comté
GRT Gaz;2020;Gaz;ENT;Entreprises;T;Tertiaire;38;"Collecte, traitement et élimination des déchets ; récupération";201591.0;2;0.0;0;28;Normandie
GRT Gaz;2020;Gaz;ENT;Entreprises;I;Industrie;17;Industrie du papier et du carton;1388168.0;9;0.0;0;32;Hauts-de-France
GRT Gaz;2020;Gaz;ENT;Entreprises;I;Industrie;21;Industrie pharmaceutique;92248.0;1;0.0;0;32;Hauts-de-France
GRT Gaz;2020;Gaz;ENT;Entreprises;I;Industrie;22;Fabrication de produits en caoutchouc et en plastique;69349.0;3;0.0;0;32;Hauts-de-France
GRT Gaz;2020;Gaz;ENT;Entreprises;I;Industrie;24;Métallurgie;2370215.0;14;0.0;0;32;Hauts-de-France
GRT Gaz;2020;Gaz;ENT;Entreprises;I;Industrie;27;Fabrication d'équipements électriques;240351.0;4;0.0;0;32;Hauts-de-France
GRT Gaz;2020;Gaz;ENT;Entreprises;I;Industrie;29;Industrie automobile;426624.0;9;0.0;0;32;Hauts-de-France
GRT Gaz;2020;Gaz;ENT;Entreprises;I;Industrie;8;0;6607.0;2;0.0;0;32;Hauts-de-France
GRT Gaz;2020;Gaz;ENT;Entreprises;T;Tertiaire;82;Activités administratives et autres activités de soutien aux entreprises;180929.0;1;0.0;0;32;Hauts-de-France
GRT Gaz;2020;Gaz;ENT;Entreprises;T;Tertiaire;86;Activités pour la santé humaine;13957.0;3;0.0;0;32;Hauts-de-France
GRT Gaz;2020;Gaz;ENT;Entreprises;A;Agriculture;1;0;527.0;1;0.0;0;44;Grand Est
GRT Gaz;2020;Gaz;ENT;Entreprises;I;Industrie;10;Industries alimentaires;4455540.0;19;0.0;0;44;Grand Est
GRT Gaz;2020;Gaz;ENT;Entreprises;I;Industrie;17;Industrie du papier et du carton;2051235.0;15;0.0;0;44;Grand Est
GRT Gaz;2020;Gaz;ENT;Entreprises;I;Industrie;27;Fabrication d'équipements électriques;19945.0;1;0.0;0;44;Grand Est
GRT Gaz;2020;Gaz;ENT;Entreprises;I;Industrie;29;Industrie automobile;479400.0;6;0.0;0;44;Grand Est
GRT Gaz;2020;Gaz;ENT;Entreprises;T;Tertiaire;71;"Activités d'architecture et d'ingénierie ; activités de contrôle et analyses techniques";107815.0;1;0.0;0;44;Grand Est
GRT Gaz;2020;Gaz;ENT;Entreprises;T;Tertiaire;86;Activités pour la santé humaine;22468.0;3;0.0;0;44;Grand Est
GRT Gaz;2020;Gaz;ENT;Entreprises;I;Industrie;10;Industries alimentaires;638270.0;13;0.0;0;52;Pays de la Loire
GRT Gaz;2020;Gaz;ENT;Entreprises;I;Industrie;24;Métallurgie;205709.0;2;0.0;0;52;Pays de la Loire
GRT Gaz;2020;Gaz;ENT;Entreprises;A;Agriculture;1;0;37987.0;1;0.0;0;53;Bretagne
GRT Gaz;2020;Gaz;ENT;Entreprises;I;Industrie;20;Industrie chimique;31811.0;2;0.0;0;53;Bretagne
GRT Gaz;2020;Gaz;ENT;Entreprises;I;Industrie;24;Métallurgie;17165.0;1;0.0;0;53;Bretagne
GRT Gaz;2020;Gaz;ENT;Entreprises;I;Industrie;29;Industrie automobile;130912.0;1;0.0;0;53;Bretagne
GRT Gaz;2020;Gaz;ENT;Entreprises;I;Industrie;35;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;113389.0;2;0.0;0;53;Bretagne
GRT Gaz;2020;Gaz;ENT;Entreprises;T;Tertiaire;70;"Activités des sièges sociaux ; conseil de gestion";8395.0;1;0.0;0;53;Bretagne
GRT Gaz;2020;Gaz;ENT;Entreprises;I;Industrie;20;Industrie chimique;265885.0;7;0.0;0;75;Nouvelle-Aquitaine
GRT Gaz;2020;Gaz;ENT;Entreprises;I;Industrie;22;Fabrication de produits en caoutchouc et en plastique;72589.0;2;0.0;0;75;Nouvelle-Aquitaine
GRT Gaz;2020;Gaz;ENT;Entreprises;I;Industrie;23;Fabrication d'autres produits minéraux non métalliques;837002.0;11;0.0;0;75;Nouvelle-Aquitaine
GRT Gaz;2020;Gaz;ENT;Entreprises;I;Industrie;8;0;281.0;1;0.0;0;75;Nouvelle-Aquitaine
GRT Gaz;2020;Gaz;ENT;Entreprises;I;Industrie;23;Fabrication d'autres produits minéraux non métalliques;602645.0;4;0.0;0;76;Occitanie
GRT Gaz;2020;Gaz;ENT;Entreprises;I;Industrie;10;Industries alimentaires;45465.0;2;0.0;0;84;Auvergne-Rhône-Alpes
GRT Gaz;2020;Gaz;ENT;Entreprises;I;Industrie;13;Fabrication de textiles;36828.0;4;0.0;0;84;Auvergne-Rhône-Alpes
GRT Gaz;2020;Gaz;ENT;Entreprises;I;Industrie;17;Industrie du papier et du carton;1033792.0;5;0.0;0;84;Auvergne-Rhône-Alpes
GRT Gaz;2020;Gaz;ENT;Entreprises;I;Industrie;20;Industrie chimique;3455147.0;14;0.0;0;84;Auvergne-Rhône-Alpes
GRT Gaz;2020;Gaz;ENT;Entreprises;I;Industrie;22;Fabrication de produits en caoutchouc et en plastique;175885.0;4;0.0;0;84;Auvergne-Rhône-Alpes
GRT Gaz;2020;Gaz;ENT;Entreprises;I;Industrie;25;Fabrication de produits métalliques, à l'exception des machines et des équipements;115089.0;6;0.0;0;84;Auvergne-Rhône-Alpes
